variable,min_35,max_35,sector,var_change_over_time,group,norm_group,pij
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_coke,0.18,6.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_diesel,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_electricity,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_furnace_gas,0.3,3.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_hydrocarbon_gas_liquids,0.3,3.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_gasoline,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_geothermal,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_hydrogen,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_hydropower,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_kerosene,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_natural_gas,0.15,5.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_nuclear,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_ocean,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_oil,0.102564102564102,10.2564102564102,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_other,0.3,3.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_solar,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_waste,0.8,1.2,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_ch4_per_tj_fuel_wind,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_biofuels,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_biogas,0.299999999999999,2.99999999999999,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_biomass,0.17391304347826,7.30434782608695,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_coal,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_coke,0.0409090909090909,6.81818181818181,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_diesel,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_electricity,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_furnace_gas,0.299999999999999,3.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_hydrocarbon_gas_liquids,0.299999999999999,3.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_gasoline,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_geothermal,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_hydrogen,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_hydropower,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_kerosene,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_natural_gas,0.0857142857142857,5.71428571428571,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_nuclear,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_ocean,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_oil,0.137931034482758,10.3448275862069,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_other,0.333333333333333,3.33333333333333,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_solar,1.0,1.0,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_waste,0.8,1.2,AllEnergy,0,0,0,0
ef_enfu_stationary_combustion_tonne_n2o_per_tj_fuel_wind,1.0,1.0,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_biofuels,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_biogas,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_biomass,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_coal,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_coke,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_diesel,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_furnace_gas,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_hydrocarbon_gas_liquids,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_gasoline,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_hydrogen,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_kerosene,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_natural_gas,0.95,1.05,AllEnergy,0,0,0,0
energydensity_enfu_mj_per_litre_fuel_oil,0.95,1.05,AllEnergy,0,0,0,0
energydensity_gravimetric_enfu_gj_per_tonne_fuel_biogas,1.0,1.0,AllEnergy,0,0,0,0
energydensity_gravimetric_enfu_gj_per_tonne_fuel_nuclear,1.0,1.0,AllEnergy,0,0,0,0
energydensity_gravimetric_enfu_gj_per_tonne_fuel_waste,0.8,1.2,AllEnergy,0,0,0,0
frac_enfu_minimum_fuel_to_electricity_fuel_biogas,1.0,1.0,AllEnergy,0,0,0,0
frac_enfu_minimum_fuel_to_electricity_fuel_waste,1.0,1.0,AllEnergy,0,0,0,0
frac_enfu_transmission_loss_fuel_electricity,0.9,1.1,AllEnergy,0,0,0,0
nemomod_enst_frac_storage_charged_initial_st_batteries,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_frac_storage_charged_initial_st_compressed_air,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_frac_storage_charged_initial_st_flywheels,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_residual_capacity_st_batteries_gwh,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_residual_capacity_st_compressed_air_gwh,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_residual_capacity_st_flywheels_gwh,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_investment_st_batteries_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_investment_st_compressed_air_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_investment_st_flywheels_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_st_batteries_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_st_compressed_air_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_max_capacity_st_flywheels_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_investment_st_batteries_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_investment_st_compressed_air_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_investment_st_flywheels_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_st_batteries_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_st_compressed_air_pj,1.0,1.0,AllEnergy,0,0,0,0
nemomod_enst_total_annual_min_capacity_st_flywheels_pj,1.0,1.0,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_biogas,0.9,1.1,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_biomass,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_coal,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_gas,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_geothermal,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_hydropower,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_nuclear,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_ocean,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_oil,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_solar,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_waste_incineration,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_pp_wind,0.8,1.2,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_st_batteries,0.85,1.15,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_st_compressed_air,0.9,1.1,AllEnergy,0,0,0,0
efficfactor_entc_technology_fuel_use_st_flywheels,0.85,1.15,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biogas_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_biomass_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_coal_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_gas_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_geothermal_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_hydropower_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_nuclear_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_ocean_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_oil_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_solar_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_waste_incineration_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_ch4,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_co2,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_emissions_activity_ratio_scalar_pp_wind_n2o,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_biogas,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_biomass,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_coal,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_gas,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_geothermal,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_hydropower,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_nuclear,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_ocean,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_oil,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_solar,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_waste_incineration,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_pp_wind,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_st_batteries,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_st_compressed_air,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_reserve_margin_tag_technology_st_flywheels,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_biogas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_biomass_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_coal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_gas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_geothermal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_hydropower_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_nuclear_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_ocean_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_oil_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_solar_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_waste_incineration_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_investment_pp_wind_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_biogas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_biomass_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_coal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_gas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_geothermal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_hydropower_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_nuclear_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_ocean_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_oil_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_solar_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_waste_incineration_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_max_capacity_pp_wind_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_biogas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_biomass_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_coal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_gas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_geothermal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_hydropower_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_nuclear_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_ocean_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_oil_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_solar_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_waste_incineration_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_investment_pp_wind_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_biogas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_biomass_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_coal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_gas_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_geothermal_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_hydropower_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_nuclear_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_ocean_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_oil_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_solar_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_waste_incineration_gw,1.0,1.0,AllEnergy,0,0,0,0
nemomod_entc_total_annual_min_capacity_pp_wind_gw,1.0,1.0,AllEnergy,0,0,0,0
ef_fgtv_distribution_tonne_ch4_per_m3_fuel_natural_gas,0.75,1.25,AllEnergy,0,0,0,0
ef_fgtv_distribution_tonne_co2_per_m3_fuel_natural_gas,0.75,1.25,AllEnergy,0,0,0,0
ef_fgtv_distribution_tonne_nmvoc_per_m3_fuel_natural_gas,0.75,1.25,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_ch4_per_m3_fuel_coal,0.0001566281011173,0.0004363211388269,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_ch4_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_ch4_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_co2_per_m3_fuel_coal,0.0264151394201863,0.0735850312419475,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_co2_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_co2_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_n2o_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_n2o_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_nmvoc_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_flaring_tonne_nmvoc_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_ch4_per_m3_fuel_coal,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_ch4_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_ch4_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_co2_per_m3_fuel_coal,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_co2_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_co2_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_n2o_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_nmvoc_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_fugitive_tonne_nmvoc_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_ch4_per_m3_fuel_coal,0.0275229357798165,2.6605504587155964,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_ch4_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_co2_per_m3_fuel_coal,0.0,4.169491525423728,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_co2_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_n2o_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_production_venting_tonne_nmvoc_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_ch4_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_ch4_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_co2_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_co2_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_n2o_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_nmvoc_per_m3_fuel_natural_gas,0.875,9.0,AllEnergy,0,0,0,0
ef_fgtv_transmission_tonne_nmvoc_per_m3_fuel_oil,0.875,9.0,AllEnergy,0,0,0,0
frac_fgtv_drained_and_waste_ch4_flared_fuel_coal,0.8,1.2,AllEnergy,0,0,0,0
frac_fgtv_drained_and_waste_ch4_flared_fuel_oil,0.8,1.2,AllEnergy,0,0,0,0
frac_fgtv_reduction_in_fugitive_leaks,0.875,9.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_cement,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_chemicals,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_electronics,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_glass,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_lime_and_carbonite,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_metals,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_other_product_manufacturing,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_paper,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_plastic,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_glass,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_metals,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_paper,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_plastic,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_rubber_and_leather,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_textiles,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_recycled_wood,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_rubber_and_leather,1.0,1.0,AllEnergy,0,0,0,0
scalar_inen_energy_demand_textiles,1.0,1.0,AllEnergy,0,0,0,0
elasticity_scoe_enerdem_per_hh_residential_elec_appliances_to_gdppc,0.5,2.0,AllEnergy,0,0,0,0
elasticity_scoe_enerdem_per_hh_residential_heat_energy_to_gdppc,0.8,1.2,AllEnergy,0,0,0,0
elasticity_scoe_enerdem_per_mmmgdp_commercial_municipal_elec_appliances_to_gdppc,0.333,3.0,AllEnergy,0,0,0,0
elasticity_scoe_enerdem_per_mmmgdp_commercial_municipal_heat_energy_to_gdppc,0.8,1.2,AllEnergy,0,0,0,0
elasticity_scoe_enerdem_per_mmmgdp_other_se_heat_energy_to_gdppc,0.8,1.2,AllEnergy,0,0,0,0
ef_trns_mobile_combustion_aviation_kg_ch4_per_tj_kerosene,0.43,2.0,AllEnergy,0,0,0,0
ef_trns_mobile_combustion_aviation_kg_n2o_per_tj_kerosene,0.3,1.5,AllEnergy,0,0,0,0
